DAILY TOTAL WATER BALANCE AND SEDIMENT

Total Area (m^2): 23132916.841186523

Year,Month,Day,Julian,Water Year,WaterYear,Sed Del (kg),Sed Del c1 (kg),Sed Del c2 (kg),Sed Del c3 (kg),Sed Del c4 (kg),Sed Del c5 (kg),Cumulative Sed Del (tonnes),Sed Del Density (tonne/ha),Precipitation (mm),Rain + Melt (mm),Transpiration (mm),Evaporation (mm),ET (mm),Percolation (mm),Runoff (mm),Lateral Flow (mm),Storage (mm),Reservoir Volume (mm),Baseflow (mm),Aquifer Losses (mm),Streamflow (mm)
2018,10,28,301,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.06343880759852764,0.0,0.06343880759852764,0.061403451896338584,0.0,0.0749356299763916,129.99243376113083,1.6435064271725348,0.0657402570869014,0.0,0.14067588706329298
2018,10,29,302,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.05660225661744451,0.0,0.05660225661744451,0.061364159280277025,0.0,0.07422244128173243,129.7989869636342,1.6391303293659103,0.06556521317463641,0.0,0.13978765445636884
2018,10,30,303,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.05440525744019024,0.0,0.05440525744019024,0.06135793521017881,0.0,0.07304982618816183,129.60943247347117,1.6349230514014526,0.0653969220560581,0.0,0.13844674824421993
2018,10,31,304,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.04914013502717694,0.0,0.04914013502717694,0.061312418524019044,0.0,0.07225810561093633,129.427768945014,1.6308385478694134,0.06523354191477654,0.0,0.13749164752571286
2018,11,1,305,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.05424185132138011,0.0,0.05424185132138011,0.061312418524019044,0.0,0.07162741294992521,129.24021469202955,1.626917424478656,0.06507669697914624,0.0,0.13670410992907145
2018,11,2,306,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.05161605606802198,0.0,0.05161605606802198,0.061312418524019044,0.0,0.07099913993075166,129.0567657889843,1.6231531460235287,0.06492612584094115,0.0,0.1359252657716928
2018,11,3,307,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.041290020164431174,0.0,0.041290020164431174,0.061312418524019044,0.0,0.07016226122282442,128.88273249764086,1.6195394387066067,0.06478157754826427,0.0,0.13494383877108868
2018,11,4,308,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.033911518968931034,0.0,0.033911518968931034,0.061306967188082075,0.0,0.06876476339575709,128.71880049710802,1.6160648283464245,0.06464259313385698,0.0,0.13340735652961405
2018,11,5,309,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.03597313646146758,0.0,0.03597313646146758,0.06130151585214511,0.0,0.06817261223350668,128.55339512024204,1.6127237510647126,0.0645089500425885,0.0,0.13268156227609518
2018,11,6,310,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.02989451407371593,0.0,0.02989451407371593,0.0612886748816431,0.0,0.06751469939187567,128.39420230366898,1.609503475903767,0.06438013903615068,0.0,0.13189483842802635
2018,11,7,311,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.02405312719171808,0.0,0.02405312719171808,0.06127583391114108,0.0,0.06683348347639716,128.24050404218409,1.6063991707787573,0.06425596683115029,0.0,0.13108945030754743
2018,11,8,312,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.02683956365813676,0.0,0.02683956365813676,0.06127583391114108,0.0,0.06611176548045952,128.08748837640462,1.603419037858748,0.06413676151434992,0.0,0.13024852699480943
2018,11,9,313,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.02142501726975665,0.0,0.02142501726975665,0.06127427843070698,0.0,0.06549898844688312,127.93927558055238,1.600556554775105,0.06402226219100421,0.0,0.12952125063788733
2018,11,10,314,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.021004433290326783,0.0,0.021004433290326783,0.0612727229502729,0.0,0.0646948287740843,127.79357442011222,1.5978070155343738,0.06391228062137495,0.0,0.12860710939545927
2018,11,11,315,2019,583491,0.0,0.0,0.0,0.0,0.0,0.0,36128.25058943083,0.0,0.0,0.0,0.021402069749465208,0.0,0.021402069749465208,0.0612727229502729,0.0,0.06385056169079459,127.64685210183308,1.5951674578632717,0.06380669831453087,0.0,0.12765726000532546
